"location_iso3","year","disease","vaccine","target_deaths_averted","observed_deaths_averted"
"COG",2021,"Hib","Hib3",315.848424372179,307.852261729846
"COL",2021,"Hib","Hib3",326.873766840751,305.555912481572
"COM",2021,"Hib","Hib3",90.4628788075431,90.4628788075431
"CPV",2021,"Hib","Hib3",9.41519287057514,9.1240013384955
"CRI",2021,"Hib","Hib3",22.4028207678981,21.469369902569
"CUB",2021,"Hib","Hib3",16.135836074532,16.135836074532
"CYP",2021,"Hib","Hib3",1.70256917036606,1.70256917036606
"CZE",2021,"Hib","Hib3",12.1031132699554,11.728790179132
"DEU",2021,"Hib","Hib3",82.92615367479,82.92615367479
"DJI",2021,"Hib","Hib3",60.7068121953247,42.1376696414607
"DNK",2021,"Hib","Hib3",6.75742516586191,6.75742516586191
"DOM",2021,"Hib","Hib3",110.566886763995,116.16521014445
"DZA",2021,"Hib","Hib3",601.036919706553,553.227164729895
"ECU",2021,"Hib","Hib3",190.006585359961,152.005268287969
"EGY",2021,"Hib","Hib3",1802.17074732271,1821.14096571558
"ERI",2021,"Hib","Hib3",305.794017459656,305.794017459656
"ESP",2021,"Hib","Hib3",40.4046666313448,38.3002569109623
"EST",2021,"Hib","Hib3",2.08337428896524,2.03758584305391
"ETH",2021,"Hib","Hib3",10885.2060173033,10404.9763400693
"FIN",2021,"Hib","Hib3",4.3870562809058,4.29063746154524
"FJI",2021,"Hib","Hib3",17.4688473406801,17.8290297600756
"FRA",2021,"Hib","Hib3",79.2078768174209,79.2078768174209
"FSM",2021,"Hib","Hib3",2.91071530592235,2.54687589268206
"GAB",2021,"Hib","Hib3",94.9675661672678,101.750963750644
"GBR",2021,"Hib","Hib3",88.1293813501428,88.1293813501428
"GEO",2021,"Hib","Hib3",14.0132298986488,12.6715376743101
"GHA",2021,"Hib","Hib3",1336.16438527244,1349.93927584226
"GIN",2021,"Hib","Hib3",858.770348540092,858.770348540092
"GMB",2021,"Hib","Hib3",207.931607569933,193.754452508347
"GNB",2021,"Hib","Hib3",139.15797425688,119.533131733473
"GNQ",2021,"Hib","Hib3",91.659716535636,91.659716535636
"GRC",2021,"Hib","Hib3",9.66565362677879,9.66565362677879
"GRD",2021,"Hib","Hib3",0.645834740360536,0.529034840508099
"GTM",2021,"Hib","Hib3",369.784056930337,343.681652911725
"GUY",2021,"Hib","Hib3",11.7192836464378,11.6009070439485
"HND",2021,"Hib","Hib3",145.355938474292,127.186446165006
"HRV",2021,"Hib","Hib3",5.20648072654404,5.09570454087289
"HTI",2021,"Hib","Hib3",556.340695490484,556.340695490484
"HUN",2021,"Hib","Hib3",15.0872700675359,15.0872700675359
"IDN",2021,"Hib","Hib3",4074.40954874419,3211.59340901013
"IND",2021,"Hib","Hib3",40172.6979541101,37523.9486384545
"IRL",2021,"Hib","Hib3",6.47300399260545,6.40414224800327
"IRN",2021,"Hib","Hib3",862.818654962999,854.103315013878
"IRQ",2021,"Hib","Hib3",853.443757685045,792.48348927897
"ISL",2021,"Hib","Hib3",0.46071938128648,0.45576540944469
"ISR",2021,"Hib","Hib3",25.3884066207292,25.3884066207292
"ITA",2021,"Hib","Hib3",41.4263332744298,40.9902666083832
"JAM",2021,"Hib","Hib3",4.10074039519772,3.84444412049786
"JOR",2021,"Hib","Hib3",100.142452550715,86.6400993978098
"JPN",2021,"Hib","Hib3",105.424686642419,106.500448751016
"KAZ",2021,"Hib","Hib3",215.653434569216,211.206972000779
"KEN",2021,"Hib","Hib3",2244.90262877086,2244.90262877086
"KGZ",2021,"Hib","Hib3",227.81179256723,213.270614318258
"KHM",2021,"Hib","Hib3",592.898457175816,586.160974707909
"KIR",2021,"Hib","Hib3",13.0121391691482,12.0731188167355
"KOR",2021,"Hib","Hib3",28.8663379170019,28.8663379170019
"KWT",2021,"Hib","Hib3",11.409935755556,11.6579778371986
"LAO",2021,"Hib","Hib3",466.371271356935,437.223066897127
"LBN",2021,"Hib","Hib3",24.8079680071791,19.5545159586
"LBR",2021,"Hib","Hib3",405.843224403115,382.652183008652
"LBY",2021,"Hib","Hib3",43.5700529614073,43.5700529614073
"LCA",2021,"Hib","Hib3",1.00069297422422,0.870167803673235
"LKA",2021,"Hib","Hib3",61.7886350846608,59.9162522033075
"LSO",2021,"Hib","Hib3",112.196653086101,112.196653086101
"LTU",2021,"Hib","Hib3",4.56217382663013,4.46299613474687
"LUX",2021,"Hib","Hib3",0.819641805254376,0.819641805254376
"LVA",2021,"Hib","Hib3",5.03893710293613,4.73354697548546
"MAR",2021,"Hib","Hib3",719.911976644789,719.911976644789
"MDA",2021,"Hib","Hib3",11.6275852813972,11.2399991053506
"MDG",2021,"Hib","Hib3",1607.45264416664,1308.9257245357
"MDV",2021,"Hib","Hib3",2.23211794036977,2.18656451301528
"MEX",2021,"Hib","Hib3",769.004370452799,731.491962138029
"MKD",2021,"Hib","Hib3",2.32891452945213,2.05045735745241
"MLI",2021,"Hib","Hib3",3637.7601409034,3637.7601409034
"MLT",2021,"Hib","Hib3",0.677405525899622,0.684317827184312
"MMR",2021,"Hib","Hib3",1563.91840896433,642.944234796448
"MNE",2021,"Hib","Hib3",0.853755593352995,0.833667226450571
"MNG",2021,"Hib","Hib3",69.7307595540652,67.5961444656755
"MOZ",2021,"Hib","Hib3",3000.01583199697,2079.5564289979
"MRT",2021,"Hib","Hib3",381.405943159512,324.195051685585
"MUS",2021,"Hib","Hib3",5.07415538144712,4.8126009803416
"MWI",2021,"Hib","Hib3",1269.08329710261,1242.36575400572
"MYS",2021,"Hib","Hib3",128.039531801933,122.813428463079
"NAM",2021,"Hib","Hib3",56.6840912886994,61.2448802429625
"NER",2021,"Hib","Hib3",6926.24904371426,7011.75829116752
"NGA",2021,"Hib","Hib3",19530.9042241904,18347.213059088
"NIC",2021,"Hib","Hib3",118.055632398531,104.804489986451
"NLD",2021,"Hib","Hib3",19.2582379549788,19.2582379549788
"NOR",2021,"Hib","Hib3",5.04380347479509,5.04380347479509
"NPL",2021,"Hib","Hib3",1161.59032336351,1136.60988630193
"NZL",2021,"Hib","Hib3",9.95415647787102,9.84477014294936
"OMN",2021,"Hib","Hib3",22.986848424269,22.986848424269
"PAK",2021,"Hib","Hib3",14223.7411786274,14054.4109265009
"PAN",2021,"Hib","Hib3",53.1917866730019,52.5873345517178
"PER",2021,"Hib","Hib3",338.705295200715,315.611752346121
"PHL",2021,"Hib","Hib3",1935.24678026104,1553.64882358985
"PNG",2021,"Hib","Hib3",228.720170182811,202.580722161919
"POL",2021,"Hib","Hib3",48.8445730823653,46.2738060780303
"PRK",2021,"Hib","Hib3",361.09720449568,152.628715302298
"PRT",2021,"Hib","Hib3",11.2623184007044,11.2623184007044
"PRY",2021,"Hib","Hib3",57.7085615485033,46.9720849813399
"QAT",2021,"Hib","Hib3",7.6555620048505,7.6555620048505
"ROU",2021,"Hib","Hib3",47.8889655181604,46.8005799382022
"RWA",2021,"Hib","Hib3",1353.87794542175,1215.72713466443
"SAU",2021,"Hib","Hib3",195.666847473925,197.705043801778
"SDN",2021,"Hib","Hib3",5186.21272333919,4684.32116946766
"SEN",2021,"Hib","Hib3",1673.42513999953,1497.27512526274
"SGP",2021,"Hib","Hib3",3.40118222677676,3.47204018983461
"SLB",2021,"Hib","Hib3",27.4250868898325,25.3827931852705
"SLE",2021,"Hib","Hib3",1118.51119632442,1083.1897901247
"SLV",2021,"Hib","Hib3",56.3955678606682,48.8761588125791
"SOM",2021,"Hib","Hib3",2278.54362570974,2278.54362570974
"SRB",2021,"Hib","Hib3",7.05075857501661,6.61462917862383
"SSD",2021,"Hib","Hib3",967.960625774925,1094.90628161426
"STP",2021,"Hib","Hib3",8.05720533850113,8.22683071404853
"SUR",2021,"Hib","Hib3",4.60456098672374,4.30556352005336
"SVK",2021,"Hib","Hib3",11.2758881888079,11.2758881888079
"SVN",2021,"Hib","Hib3",1.91006239426865,1.72910911481162
"SWE",2021,"Hib","Hib3",10.6362563263978,10.7459084534741
"SWZ",2021,"Hib","Hib3",65.8167910613746,56.3099212413983
"SYC",2021,"Hib","Hib3",0.851855490405233,0.808832485839312
"SYR",2021,"Hib","Hib3",56.0952152394101,49.8624135461423
"TCD",2021,"Hib","Hib3",2939.47857328616,3409.79514501195
"TGO",2021,"Hib","Hib3",519.926859242123,513.737253774955
"TJK",2021,"Hib","Hib3",608.421893587124,608.421893587124
"TKM",2021,"Hib","Hib3",248.931686659661,243.902763696839
"TLS",2021,"Hib","Hib3",106.313731443404,101.588676712586
"TON",2021,"Hib","Hib3",1.72854054809882,1.72854054809882
"TTO",2021,"Hib","Hib3",11.7586933734692,11.8851309366247
"TUN",2021,"Hib","Hib3",55.5615222765037,54.9945679675598
"TUR",2021,"Hib","Hib3",1076.17789412161,1032.69595900559
"TZA",2021,"Hib","Hib3",4295.21657437043,3909.12969128096
"UGA",2021,"Hib","Hib3",3500.26490821664,3424.99039406144
"UKR",2021,"Hib","Hib3",64.7710508855138,70.4385178379962
"URY",2021,"Hib","Hib3",12.3944414792237,11.9988741979719
"USA",2021,"Hib","Hib3",666.648266173448,666.648266173448
"UZB",2021,"Hib","Hib3",959.013290225746,978.992733772116
"VCT",2021,"Hib","Hib3",0.523135248715531,0.528473363498343
"VEN",2021,"Hib","Hib3",117.464635718348,102.781556253554
"VNM",2021,"Hib","Hib3",479.203230360024,446.897394605416
"VUT",2021,"Hib","Hib3",6.8043712584362,4.6874557558116
"WSM",2021,"Hib","Hib3",3.07540982452376,3.84426228065471
"YEM",2021,"Hib","Hib3",1987.44554234493,1960.22026094295
"ZAF",2021,"Hib","Hib3",2354.9682079429,2382.67371627164
"ZMB",2021,"Hib","Hib3",1572.680847014,1626.29496679856
"ZWE",2021,"Hib","Hib3",742.032043009484,725.542442053717
"AFG",2022,"Hib","Hib3",4346.37953144121,4059.50708186932
"AGO",2022,"Hib","Hib3",6100.79695076236,4202.91377968007
"ALB",2022,"Hib","Hib3",17.6129678828542,17.2571503498672
"ARE",2022,"Hib","Hib3",18.6174346000554,18.0532699152053
"ARG",2022,"Hib","Hib3",205.586488755252,198.710852229207
"ARM",2022,"Hib","Hib3",20.4797558616204,21.3428476400022
"ATG",2022,"Hib","Hib3",0.373287438807442,0.373287438807442
"AUS",2022,"Hib","Hib3",39.03957754159,38.5789106925249
"AUT",2022,"Hib","Hib3",9.0821568336226,8.88875598206936
"AZE",2022,"Hib","Hib3",182.324792638552,160.537509301917
"BDI",2022,"Hib","Hib3",1629.69097781115,1590.25153257847
"BEL",2022,"Hib","Hib3",16.0704795697718,16.0486144469356
"BEN",2022,"Hib","Hib3",1555.52638213486,1519.94747357066
"BFA",2022,"Hib","Hib3",2433.26958906939,2422.71434729056
"BGD",2022,"Hib","Hib3",7046.8090920365,7046.8090920365
"BGR",2022,"Hib","Hib3",14.7000285387105,14.4761948091544
"BHR",2022,"Hib","Hib3",6.18660920710562,6.06162720292167
"BHS",2022,"Hib","Hib3",1.44172821474854,1.39807553293749
"BIH",2022,"Hib","Hib3",2.31019758113389,2.52398980769016
"BLR",2022,"Hib","Hib3",9.41932513425435,9.9311256257265
"BLZ",2022,"Hib","Hib3",4.17881512576558,3.5818415363705
"BOL",2022,"Hib","Hib3",508.650281253229,458.424123414822
"BRA",2022,"Hib","Hib3",1255.82086522033,1312.26525497995
"BRB",2022,"Hib","Hib3",1.17289482395503,1.11393678064827
"BRN",2022,"Hib","Hib3",2.01611098864706,2.01611098864706
"BTN",2022,"Hib","Hib3",12.8507747729333,12.9832569870872
"BWA",2022,"Hib","Hib3",83.9211600191442,75.8729425439739
"CAF",2022,"Hib","Hib3",576.715978255025,502.625942712761
"CAN",2022,"Hib","Hib3",47.0459697536618,45.8976743827863
"CHE",2022,"Hib","Hib3",8.56778956556068,8.54297999105779
"CHL",2022,"Hib","Hib3",55.6527169593577,55.6527169593577
"CIV",2022,"Hib","Hib3",1705.05607719021,1566.14146151329
"CMR",2022,"Hib","Hib3",2544.50711840159,2480.02666981179
"COD",2022,"Hib","Hib3",13009.9068135292,11191.1249308937
"COG",2022,"Hib","Hib3",324.532629582587,314.6264535084
"COL",2022,"Hib","Hib3",327.46417190731,307.683974466097
"COM",2022,"Hib","Hib3",90.9787106188947,87.7404517979348
"CPV",2022,"Hib","Hib3",9.40321485843334,9.0999956681048
"CRI",2022,"Hib","Hib3",22.057102577052,21.798767263615
"CUB",2022,"Hib","Hib3",15.3464722814422,15.3464722814422
"CYP",2022,"Hib","Hib3",1.68166819627026,1.66670372302817
"CZE",2022,"Hib","Hib3",11.7548637934457,11.3913113049886
"DEU",2022,"Hib","Hib3",83.7109549881326,83.2008625948353
"DJI",2022,"Hib","Hib3",61.3387846174643,42.2479032076113
"DNK",2022,"Hib","Hib3",6.97559571668377,6.95089242102852
"DOM",2022,"Hib","Hib3",113.084452613211,119.455678441463
"DZA",2022,"Hib","Hib3",590.117244014548,513.269338424886
"ECU",2022,"Hib","Hib3",192.115866276536,156.351689538653
"EGY",2022,"Hib","Hib3",1799.14887766331,1831.70625808429
"ERI",2022,"Hib","Hib3",311.589452478877,310.687189219907
"ESP",2022,"Hib","Hib3",42.8113003518421,41.4734472158471
"EST",2022,"Hib","Hib3",2.05310124400215,1.9094130321082
"ETH",2022,"Hib","Hib3",11464.8891500344,10557.928943905
"FIN",2022,"Hib","Hib3",4.45569641248892,4.43636811728556
"FJI",2022,"Hib","Hib3",17.3151171808772,17.6480856150139
"FRA",2022,"Hib","Hib3",78.8029803992562,78.8029803992562
"FSM",2022,"Hib","Hib3",3.22727721029241,2.47200282565608
"GAB",2022,"Hib","Hib3",98.149242996549,81.5376365255267
"GBR",2022,"Hib","Hib3",88.0343561839252,86.9765753993916
"GEO",2022,"Hib","Hib3",14.4731732452386,13.0874438919711
"GHA",2022,"Hib","Hib3",1345.16634399403,1368.03975388591
"GIN",2022,"Hib","Hib3",963.364331083559,867.717281063555
"GMB",2022,"Hib","Hib3",211.756694521443,188.964634139395
"GNB",2022,"Hib","Hib3",142.978608058186,132.868472986766
"GNQ",2022,"Hib","Hib3",101.572652589456,91.8639099271029
"GRC",2022,"Hib","Hib3",9.42560883280173,9.42560883280173
"GRD",2022,"Hib","Hib3",0.638537554499341,0.522388674170057
"GTM",2022,"Hib","Hib3",366.783980582478,337.605996150485
"GUY",2022,"Hib","Hib3",11.7002219401627,11.5820378801611
"HND",2022,"Hib","Hib3",147.177317275578,129.147203006064
"HRV",2022,"Hib","Hib3",5.05953322695334,4.94555302223874
"HTI",2022,"Hib","Hib3",612.180061887935,553.199521057306
"HUN",2022,"Hib","Hib3",14.8659262957283,14.8659262957283
"IDN",2022,"Hib","Hib3",4081.48707130665,4097.64997414944
"IND",2022,"Hib","Hib3",40331.8075461572,41039.4210283763
"IRL",2022,"Hib","Hib3",6.36182198814137,6.2860965048018
"IRN",2022,"Hib","Hib3",838.114760814135,838.114760814135
"IRQ",2022,"Hib","Hib3",872.856321169044,952.922234663392
"ISL",2022,"Hib","Hib3",0.467196583643323,0.460899943547115
"ISR",2022,"Hib","Hib3",25.2448980445684,25.2448980445684
"ITA",2022,"Hib","Hib3",41.5886186517899,41.4681913321156
"JAM",2022,"Hib","Hib3",4.07536708461587,4.15482442090723
"JOR",2022,"Hib","Hib3",101.532387922339,87.1411547383684
"JPN",2022,"Hib","Hib3",104.269762149971,105.333739314766
"KAZ",2022,"Hib","Hib3",208.395554265511,212.692369817377
"KEN",2022,"Hib","Hib3",2264.88867235387,2230.28292609729
"KGZ",2022,"Hib","Hib3",224.091353466971,214.281260185569
"KHM",2022,"Hib","Hib3",586.672565106311,564.251785070048
"KIR",2022,"Hib","Hib3",13.0799229420694,12.2541601013297
"KOR",2022,"Hib","Hib3",28.4676116962822,27.8445179289559
"KWT",2022,"Hib","Hib3",10.042160631607,10.4501889519554
"LAO",2022,"Hib","Hib3",469.848582082761,463.455481176519
"LBN",2022,"Hib","Hib3",24.1499624326647,18.8118959237762
"LBR",2022,"Hib","Hib3",427.63878047471,455.900719463637
"LBY",2022,"Hib","Hib3",43.9886611761257,42.9835462054219
"LCA",2022,"Hib","Hib3",0.990820887051284,0.869973288154048
"LKA",2022,"Hib","Hib3",61.0214848231666,60.4051061885891
"LSO",2022,"Hib","Hib3",113.147223935842,112.474377394458
"LTU",2022,"Hib","Hib3",4.46467363179511,4.36202934358669
"LUX",2022,"Hib","Hib3",0.843006016960394,0.843006016960394
"LVA",2022,"Hib","Hib3",4.90165355363115,4.70360694540363
"MAR",2022,"Hib","Hib3",713.965998028655,713.965998028655
"MDA",2022,"Hib","Hib3",11.592764525394,11.1147959911352
"MDG",2022,"Hib","Hib3",1683.82143633884,1325.00399180312
"MDV",2022,"Hib","Hib3",2.18757721810981,2.20989943462113
"MEX",2022,"Hib","Hib3",746.770108812867,747.143773162367
"MKD",2022,"Hib","Hib3",2.31401671994452,2.10703390858255
"MLI",2022,"Hib","Hib3",3804.85147126578,3727.21210362937
"MLT",2022,"Hib","Hib3",0.701034771708318,0.699975875521277
"MMR",2022,"Hib","Hib3",1559.56341702522,1225.03343735807
"MNE",2022,"Hib","Hib3",0.84733363797024,0.789800010775884
"MNG",2022,"Hib","Hib3",67.7633351540396,65.6889473432017
"MOZ",2022,"Hib","Hib3",3082.19212410358,2119.7167997049
"MRT",2022,"Hib","Hib3",396.068896359328,369.419617679557
"MUS",2022,"Hib","Hib3",5.06270561375675,4.95831993099888
"MWI",2022,"Hib","Hib3",1292.87139470852,1166.99977029096
"MYS",2022,"Hib","Hib3",127.973131040549,126.667282764625
"NAM",2022,"Hib","Hib3",57.101515427372,54.8046441806899
"NER",2022,"Hib","Hib3",7300.68035115562,7411.75999741863
"NGA",2022,"Hib","Hib3",20658.8576020237,18635.5217853584
"NIC",2022,"Hib","Hib3",117.4927492918,110.29931566169
"NLD",2022,"Hib","Hib3",20.0865939559529,19.4206729889645
"NOR",2022,"Hib","Hib3",5.12040018921285,5.12040018921285
"NPL",2022,"Hib","Hib3",1179.33173468469,1138.14518079642
"NZL",2022,"Hib","Hib3",10.0818210853146,9.79897170610806
"OMN",2022,"Hib","Hib3",23.4372342384584,23.4372342384584
"PAK",2022,"Hib","Hib3",14407.0953670925,14438.6703149502
"PAN",2022,"Hib","Hib3",53.6571240179059,52.6301907616892
"PER",2022,"Hib","Hib3",341.566324386251,315.774603943327
"PHL",2022,"Hib","Hib3",2001.18769976426,1972.4690543264
"PNG",2022,"Hib","Hib3",262.861475939232,235.789620123681
"POL",2022,"Hib","Hib3",47.5936942228988,45.0887629480093
"PRK",2022,"Hib","Hib3",360.721367134962,0
"PRT",2022,"Hib","Hib3",10.7467583372811,10.7467583372811
"PRY",2022,"Hib","Hib3",58.1479131815688,46.2001511916186
"QAT",2022,"Hib","Hib3",6.87779887800169,6.87779887800169
"ROU",2022,"Hib","Hib3",47.3718793312209,45.3970717558526
"RWA",2022,"Hib","Hib3",1372.35681465349,1372.35681465349
"SAU",2022,"Hib","Hib3",188.296510875573,191.627503027332
"SDN",2022,"Hib","Hib3",5248.97370691957,4727.94975557739
"SEN",2022,"Hib","Hib3",1700.32690423901,1570.47884826339
"SGP",2022,"Hib","Hib3",3.47285169341639,3.50443361963687
"SLB",2022,"Hib","Hib3",27.6955144722212,26.2223488088052
"SLE",2022,"Hib","Hib3",1131.02509561662,1077.91137225792
"SLV",2022,"Hib","Hib3",56.3682600033607,46.6873168503297
"SOM",2022,"Hib","Hib3",2643.64082189906,2329.4575102295
"SRB",2022,"Hib","Hib3",6.95310378288804,6.59469637139897
"SSD",2022,"Hib","Hib3",1030.58937671556,1171.66044607256
"STP",2022,"Hib","Hib3",8.18836309100588,8.33653962908381
"SUR",2022,"Hib","Hib3",4.69333714433473,4.61928952214097
"SVK",2022,"Hib","Hib3",10.9980729189734,10.9980729189734
"SVN",2022,"Hib","Hib3",1.89318788832882,1.77133507294758
"SWE",2022,"Hib","Hib3",10.7673999706427,10.3974353783637
"SWZ",2022,"Hib","Hib3",65.3631023756526,70.1440675616438
"SYC",2022,"Hib","Hib3",0.83794133538954,0.821013227603892
"SYR",2022,"Hib","Hib3",65.7619940383972,50.1003422031155
"TCD",2022,"Hib","Hib3",3325.49355063999,3603.85922412914
"TGO",2022,"Hib","Hib3",531.705934115478,512.995006542913
"TJK",2022,"Hib","Hib3",605.168910737115,604.345531913076
"TKM",2022,"Hib","Hib3",244.734170371715,242.262108044728
"TLS",2022,"Hib","Hib3",107.643453174101,102.019056156389
"TON",2022,"Hib","Hib3",1.7342523714713,1.7342523714713
"TTO",2022,"Hib","Hib3",11.5817248984941,11.5669398570471
"TUN",2022,"Hib","Hib3",54.318390586246,53.6829118805006
"TUR",2022,"Hib","Hib3",1059.30571422037,1059.30571422037
"TZA",2022,"Hib","Hib3",4411.18613898216,4326.79223175069
"UGA",2022,"Hib","Hib3",3583.17320696036,3419.6131454909
"UKR",2022,"Hib","Hib3",65.1051546803601,56.1918758459193
"URY",2022,"Hib","Hib3",12.547229453704,12.547229453704
"USA",2022,"Hib","Hib3",680.049426436149,683.250277840044
"UZB",2022,"Hib","Hib3",928.834826921385,954.911619490389
"VCT",2022,"Hib","Hib3",0.515402281254843,0.520661488206423
"VEN",2022,"Hib","Hib3",121.173465256633,99.5895230289183
"VNM",2022,"Hib","Hib3",473.833907049474,481.566574967006
"VUT",2022,"Hib","Hib3",6.88297568724876,5.17811514001522
"WSM",2022,"Hib","Hib3",3.33632177462075,3.45303549239223
"YEM",2022,"Hib","Hib3",2034.47382318472,2010.02317462968
"ZAF",2022,"Hib","Hib3",2332.08036186605,2309.59131759858
"ZMB",2022,"Hib","Hib3",1609.47778287745,1490.7853938732
"ZWE",2022,"Hib","Hib3",748.962849444341,745.743266048269
"IDN",2019,"JE","JE",1642.73736531785,1642.73736531785
"IND",2019,"JE","JE",7741.83172659576,7741.83172659576
"KHM",2019,"JE","JE",200.614665190626,200.614665190626
"LAO",2019,"JE","JE",56.4113529656061,56.4113529656061
"LKA",2019,"JE","JE",99.1065329838571,99.1065329838571
"MMR",2019,"JE","JE",400.424261438137,400.424261438137
"NPL",2019,"JE","JE",275.746120733483,275.746120733483
"VNM",2019,"JE","JE",907.755693247211,907.755693247211
"IDN",2020,"JE","JE",1633.37585371999,1332.83469663552
"IND",2020,"JE","JE",7562.65194337841,7611.69637880888
"KHM",2020,"JE","JE",197.924043221492,0
"LAO",2020,"JE","JE",56.2055017542711,0
"LKA",2020,"JE","JE",97.6227702145427,96.5676554253552
"MMR",2020,"JE","JE",399.011844911533,412.217236921701
"NPL",2020,"JE","JE",277.006863066005,273.669430980873
"VNM",2020,"JE","JE",903.987411785621,0
"IDN",2021,"JE","JE",1622.71575338739,1319.80881275508
"IND",2021,"JE","JE",7430.61445803065,7184.4167616851
"KHM",2021,"JE","JE",196.035327297929,0
"LAO",2021,"JE","JE",56.2496379488112,0
"LKA",2021,"JE","JE",95.9278902721071,93.8446078066017
"MMR",2021,"JE","JE",395.493332032935,31.9690443393289
"NPL",2021,"JE","JE",278.979565074558,299.146762549827
"VNM",2021,"JE","JE",897.032090523183,0
"IDN",2022,"JE","JE",1612.9953060269,1505.46228562511
"IND",2022,"JE","JE",7427.68363727532,7969.80557707881
"KHM",2022,"JE","JE",193.148219927123,0
"LAO",2022,"JE","JE",56.5277082585317,0
"LKA",2022,"JE","JE",94.7368766495208,94.2966851014524
"MMR",2022,"JE","JE",399.26109359291,298.449441091961
"NPL",2022,"JE","JE",289.815578074371,296.07290885791
"VNM",2022,"JE","JE",884.872661828911,0
"AFG",2019,"Measles","MCV1",13905.6453452684,13905.6453452684
"AGO",2019,"Measles","MCV1",20436.7334563024,20436.7334563024
"ALB",2019,"Measles","MCV1",151.976766439789,151.976766439789
"ARE",2019,"Measles","MCV1",296.883776966847,296.883776966847
"ARG",2019,"Measles","MCV1",3199.16735055763,3199.16735055763
"ARM",2019,"Measles","MCV1",186.949783484691,186.949783484691
"ATG",2019,"Measles","MCV1",4.43512007879001,4.43512007879001
"AUS",2019,"Measles","MCV1",903.929436086533,903.929436086533
"AUT",2019,"Measles","MCV1",202.636522090426,202.636522090426
"AZE",2019,"Measles","MCV1",669.041058185101,669.041058185101
"BDI",2019,"Measles","MCV1",9753.80600776944,9753.80600776944
"BEL",2019,"Measles","MCV1",346.940388884925,346.940388884925
"BEN",2019,"Measles","MCV1",9612.95797468857,9612.95797468857
"BFA",2019,"Measles","MCV1",17257.000627419,17257.000627419
"BGD",2019,"Measles","MCV1",23454.2523514068,23454.2523514068
"BGR",2019,"Measles","MCV1",290.772674859856,290.772674859856
"BHR",2019,"Measles","MCV1",120.818830083589,120.818830083589
"BHS",2019,"Measles","MCV1",20.4078408978367,20.4078408978367
"BIH",2019,"Measles","MCV1",114.985866415416,114.985866415416
"BLR",2019,"Measles","MCV1",467.091757048842,467.091757048842
"BLZ",2019,"Measles","MCV1",90.269569398717,90.269569398717
"BOL",2019,"Measles","MCV1",1847.43188797066,1847.43188797066
"BRA",2019,"Measles","MCV1",21915.7024982167,21915.7024982167
"BRB",2019,"Measles","MCV1",17.1611830373822,17.1611830373822
"BRN",2019,"Measles","MCV1",34.6085539706297,34.6085539706297
"BTN",2019,"Measles","MCV1",92.6055331931225,92.6055331931225
"BWA",2019,"Measles","MCV1",1234.00613828849,1234.00613828849
"CAF",2019,"Measles","MCV1",3939.06966335337,3939.06966335337
"CAN",2019,"Measles","MCV1",1042.22774303432,1042.22774303432
"CHE",2019,"Measles","MCV1",195.91693228423,195.91693228423
"CHL",2019,"Measles","MCV1",887.357954740175,887.357954740175
"CHN",2019,"Measles","MCV1",75056.1019181783,75056.1019181783
"CIV",2019,"Measles","MCV1",19974.2786217968,19974.2786217968
"CMR",2019,"Measles","MCV1",15018.7788449418,15018.7788449418
"COD",2019,"Measles","MCV1",82852.7534198261,82852.7534198261
"COG",2019,"Measles","MCV1",1685.66905901226,1685.66905901226
"COL",2019,"Measles","MCV1",6740.68449731091,6740.68449731091
"COM",2019,"Measles","MCV1",544.089895439894,544.089895439894
"CPV",2019,"Measles","MCV1",164.542434681241,164.542434681241
"CRI",2019,"Measles","MCV1",340.167781830624,340.167781830624
"CUB",2019,"Measles","MCV1",1013.03691841764,1013.03691841764
"CYP",2019,"Measles","MCV1",29.8450089233916,29.8450089233916
"CZE",2019,"Measles","MCV1",275.902983609265,275.902983609265
"DEU",2019,"Measles","MCV1",2238.31145213307,2238.31145213307
"DJI",2019,"Measles","MCV1",749.206744335341,749.206744335341
"DNK",2019,"Measles","MCV1",146.782895658422,146.782895658422
"DOM",2019,"Measles","MCV1",1385.58135341364,1385.58135341364
"DZA",2019,"Measles","MCV1",7016.12510513618,7016.12510513618
"ECU",2019,"Measles","MCV1",2549.52179602965,2549.52179602965
"EGY",2019,"Measles","MCV1",18754.6878889838,18754.6878889838
"ERI",2019,"Measles","MCV1",1292.54435593834,1292.54435593834
"ESP",2019,"Measles","MCV1",1011.44231745706,1011.44231745706
"EST",2019,"Measles","MCV1",46.7272488455741,46.7272488455741
"ETH",2019,"Measles","MCV1",66947.9270982295,66947.9270982295
"FIN",2019,"Measles","MCV1",121.697659150469,121.697659150469
"FJI",2019,"Measles","MCV1",96.0886904295403,96.0886904295403
"FRA",2019,"Measles","MCV1",1621.20178723627,1621.20178723627
"FSM",2019,"Measles","MCV1",12.4950365722384,12.4950365722384
"GAB",2019,"Measles","MCV1",775.592574615424,775.592574615424
"GBR",2019,"Measles","MCV1",1821.35600235826,1821.35600235826
"GEO",2019,"Measles","MCV1",268.036125506909,268.036125506909
"GHA",2019,"Measles","MCV1",20639.5170819339,20639.5170819339
"GIN",2019,"Measles","MCV1",7135.23530943066,7135.23530943066
"GMB",2019,"Measles","MCV1",1800.12802960749,1800.12802960749
"GNB",2019,"Measles","MCV1",1397.37077185367,1397.37077185367
