"location_iso3","year","disease","target_deaths_averted","observed_deaths_averted"
"ERI",2019,"D",39.4071733773226,39.4071733773226
"ESP",2019,"D",0.958726876830087,0.958726876830087
"EST",2019,"D",0.252470763568976,0.252470763568976
"ETH",2019,"D",239.368523045483,239.368523045483
"FIN",2019,"D",0.222460951283925,0.222460951283925
"FJI",2019,"D",6.62893091088446,6.62893091088446
"FRA",2019,"D",3.20140798930062,3.20140798930062
"FSM",2019,"D",0.461023964788518,0.461023964788518
"GAB",2019,"D",15.2762207456379,15.2762207456379
"GBR",2019,"D",4.29789908457176,4.29789908457176
"GEO",2019,"D",2.68672482888601,2.68672482888601
"GHA",2019,"D",121.885658915739,121.885658915739
"GIN",2019,"D",19.3303190040771,19.3303190040771
"GMB",2019,"D",5.90772696155141,5.90772696155141
"GNB",2019,"D",6.60810799937255,6.60810799937255
"GNQ",2019,"D",4.73246074718297,4.73246074718297
"GRC",2019,"D",0.346688377166803,0.346688377166803
"GRD",2019,"D",0.174102973219786,0.174102973219786
"GTM",2019,"D",31.7802767663941,31.7802767663941
"GUY",2019,"D",3.73666822359149,3.73666822359149
"HND",2019,"D",17.1001306604054,17.1001306604054
"HRV",2019,"D",0.271527126578028,0.271527126578028
"HTI",2019,"D",19.5930923180555,19.5930923180555
"HUN",2019,"D",1.25709671864776,1.25709671864776
"IDN",2019,"D",1430.22641819199,1430.22641819199
"IND",2019,"D",5970.70349133696,5970.70349133696
"IRL",2019,"D",0.258081197402601,0.258081197402601
"IRN",2019,"D",40.8974137903699,40.8974137903699
"IRQ",2019,"D",74.0247996541714,74.0247996541714
"ISL",2019,"D",0.0149559876944377,0.0149559876944377
"ISR",2019,"D",1.32754503431885,1.32754503431885
"ITA",2019,"D",1.18299637880094,1.18299637880094
"JAM",2019,"D",2.26648986938397,2.26648986938397
"JOR",2019,"D",10.6345582682841,10.6345582682841
"JPN",2019,"D",5.60712142136492,5.60712142136492
"KAZ",2019,"D",29.0456846604365,29.0456846604365
"KEN",2019,"D",380.058699345182,380.058699345182
"KGZ",2019,"D",9.37707558825041,9.37707558825041
"KHM",2019,"D",36.245294539473,36.245294539473
"KIR",2019,"D",2.23810794595438,2.23810794595438
"KOR",2019,"D",3.44568503081095,3.44568503081095
"KWT",2019,"D",1.32084292767519,1.32084292767519
"LAO",2019,"D",31.9009786849764,31.9009786849764
"LBN",2019,"D",1.01040881739935,1.01040881739935
"LBR",2019,"D",13.5062785776688,13.5062785776688
"LBY",2019,"D",6.78526405646169,6.78526405646169
"LCA",2019,"D",0.147752678666266,0.147752678666266
"LKA",2019,"D",13.9571059924676,13.9571059924676
"LSO",2019,"D",11.4099071188916,11.4099071188916
"LTU",2019,"D",0.970265024538005,0.970265024538005
"LUX",2019,"D",0.0370749853696654,0.0370749853696654
"LVA",2019,"D",0.707082530774746,0.707082530774746
"MAR",2019,"D",48.8381814308371,48.8381814308371
"MDA",2019,"D",1.67956482873066,1.67956482873066
"MDG",2019,"D",158.068888786619,158.068888786619
"MDV",2019,"D",0.122763177809705,0.122763177809705
"MEX",2019,"D",85.5432818233154,85.5432818233154
"MKD",2019,"D",0.451769971594459,0.451769971594459
"MLI",2019,"D",19.6201243223595,19.6201243223595
"MLT",2019,"D",0.0255942861107019,0.0255942861107019
"MMR",2019,"D",146.666657386534,146.666657386534
"MNE",2019,"D",0.0853704445506578,0.0853704445506578
"MNG",2019,"D",10.3317591716994,10.3317591716994
"MOZ",2019,"D",130.756484376879,130.756484376879
"MRT",2019,"D",14.0471094958391,14.0471094958391
"MUS",2019,"D",0.592294336884327,0.592294336884327
"MWI",2019,"D",108.365088129171,108.365088129171
"MYS",2019,"D",37.1804325147971,37.1804325147971
